location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Jayanagar,2025-07-28T19:00,20.3,11.4,302.0
Jayanagar,2025-07-28T20:00,18.6,11.0,278.0
Jayanagar,2025-07-28T21:00,17.9,10.6,263.0
Jayanagar,2025-07-28T22:00,17.7,10.7,249.0
Jayanagar,2025-07-28T23:00,17.1,10.4,229.0
Jayanagar,2025-07-29T00:00,15.5,9.5,197.0
Jayanagar,2025-07-29T01:00,13.8,8.6,160.0
Jayanagar,2025-07-29T02:00,12.1,7.7,134.0
Jayanagar,2025-07-29T03:00,10.4,6.7,124.0
Jayanagar,2025-07-29T04:00,9.1,6.0,125.0
Jayanagar,2025-07-29T05:00,6.0,4.0,143.0
Jayanagar,2025-07-29T06:00,5.9,3.9,194.0
Jayanagar,2025-07-29T07:00,7.0,5.1,261.0
Jayanagar,2025-07-29T08:00,7.0,5.3,298.0
Jayanagar,2025-07-29T09:00,11.2,6.1,274.0
Jayanagar,2025-07-29T10:00,7.1,4.4,220.0
Jayanagar,2025-07-29T11:00,7.7,4.6,180.0
Jayanagar,2025-07-29T12:00,13.6,5.7,169.0
Jayanagar,2025-07-29T13:00,7.2,3.9,172.0
Jayanagar,2025-07-29T14:00,7.5,3.8,190.0
Jayanagar,2025-07-29T15:00,7.7,3.7,233.0
Jayanagar,2025-07-29T16:00,6.0,3.3,291.0
Jayanagar,2025-07-29T17:00,8.9,5.3,328.0
Jayanagar,2025-07-29T18:00,8.8,6.4,326.0
Jayanagar,2025-07-29T19:00,9.6,7.1,304.0
Jayanagar,2025-07-29T20:00,10.4,7.4,282.0
Jayanagar,2025-07-29T21:00,10.7,7.4,268.0
Jayanagar,2025-07-29T22:00,10.7,7.3,255.0
Jayanagar,2025-07-29T23:00,9.9,6.7,235.0
Jayanagar,2025-07-30T00:00,8.1,5.4,202.0
Jayanagar,2025-07-30T01:00,6.9,4.5,163.0
Jayanagar,2025-07-30T02:00,6.8,4.2,136.0
Jayanagar,2025-07-30T03:00,6.6,4.0,126.0
Jayanagar,2025-07-30T04:00,6.0,3.6,128.0
Jayanagar,2025-07-30T05:00,4.5,2.9,141.0
Jayanagar,2025-07-30T06:00,4.7,3.0,176.0
Jayanagar,2025-07-30T07:00,5.7,4.1,223.0
Jayanagar,2025-07-30T08:00,5.5,4.0,252.0
Jayanagar,2025-07-30T09:00,6.7,4.4,245.0
Jayanagar,2025-07-30T10:00,10.0,5.0,219.0
Jayanagar,2025-07-30T11:00,9.7,4.8,200.0
Jayanagar,2025-07-30T12:00,12.5,5.2,192.0
Jayanagar,2025-07-30T13:00,17.0,6.2,190.0
Jayanagar,2025-07-30T14:00,19.0,6.9,203.0
Jayanagar,2025-07-30T15:00,19.6,7.1,246.0
Jayanagar,2025-07-30T16:00,16.4,6.6,303.0
Jayanagar,2025-07-30T17:00,29.6,12.0,340.0
Jayanagar,2025-07-30T18:00,28.3,12.7,336.0
Jayanagar,2025-07-30T19:00,25.3,12.8,312.0
Jayanagar,2025-07-30T20:00,24.4,12.7,287.0
Jayanagar,2025-07-30T21:00,18.0,10.9,271.0
Jayanagar,2025-07-30T22:00,15.8,10.2,255.0
Jayanagar,2025-07-30T23:00,13.7,9.2,235.0
Jayanagar,2025-07-31T00:00,16.5,9.2,206.0
Jayanagar,2025-07-31T01:00,10.0,6.6,173.0
Jayanagar,2025-07-31T02:00,8.3,5.6,151.0
Jayanagar,2025-07-31T03:00,7.4,5.0,144.0
Jayanagar,2025-07-31T04:00,6.4,4.4,148.0
Jayanagar,2025-07-31T05:00,5.5,4.1,165.0
Jayanagar,2025-07-31T06:00,5.3,4.0,206.0
Jayanagar,2025-07-31T07:00,7.7,4.4,260.0
Jayanagar,2025-07-31T08:00,10.3,5.7,291.0
Jayanagar,2025-07-31T09:00,16.6,7.3,273.0
Jayanagar,2025-07-31T10:00,19.3,7.9,232.0
Jayanagar,2025-07-31T11:00,18.5,8.0,211.0
Jayanagar,2025-07-31T12:00,19.8,8.2,227.0
Jayanagar,2025-07-31T13:00,22.5,8.8,263.0
Jayanagar,2025-07-31T14:00,29.0,10.4,309.0
Jayanagar,2025-07-31T15:00,34.5,12.7,368.0
Jayanagar,2025-07-31T16:00,25.9,11.5,437.0
Jayanagar,2025-07-31T17:00,24.7,12.3,492.0
Jayanagar,2025-07-31T18:00,24.2,13.9,531.0
Jayanagar,2025-07-31T19:00,25.0,15.3,555.0
Jayanagar,2025-07-31T20:00,24.7,16.4,547.0
Jayanagar,2025-07-31T21:00,22.8,15.9,485.0
Jayanagar,2025-07-31T22:00,20.7,15.0,391.0
Jayanagar,2025-07-31T23:00,19.2,13.5,309.0
Jayanagar,2025-08-01T00:00,18.6,11.9,252.0
Jayanagar,2025-08-01T01:00,19.6,11.0,206.0
Jayanagar,2025-08-01T02:00,21.2,10.8,178.0
Jayanagar,2025-08-01T03:00,21.8,10.7,170.0
Jayanagar,2025-08-01T04:00,21.2,10.4,179.0
Jayanagar,2025-08-01T05:00,16.6,8.9,200.0
Jayanagar,2025-08-01T06:00,14.0,7.9,244.0
Jayanagar,2025-08-01T07:00,14.8,7.7,301.0
Jayanagar,2025-08-01T08:00,19.4,9.1,332.0
Jayanagar,2025-08-01T09:00,21.8,9.1,314.0
Jayanagar,2025-08-01T10:00,26.0,10.0,270.0
Jayanagar,2025-08-01T11:00,25.7,10.5,238.0
Jayanagar,2025-08-01T12:00,26.0,10.9,226.0
Jayanagar,2025-08-01T13:00,24.2,9.8,226.0
Jayanagar,2025-08-01T14:00,21.7,9.0,247.0
Jayanagar,2025-08-01T15:00,20.2,8.9,296.0
Jayanagar,2025-08-01T16:00,20.4,9.2,366.0
Jayanagar,2025-08-01T17:00,33.5,15.9,450.0
Jayanagar,2025-08-01T18:00,33.2,19.1,576.0
Jayanagar,2025-08-01T19:00,31.2,19.9,716.0
Jayanagar,2025-08-01T20:00,27.6,18.3,781.0
Jayanagar,2025-08-01T21:00,23.3,15.3,711.0
Jayanagar,2025-08-01T22:00,22.1,14.1,565.0
Jayanagar,2025-08-01T23:00,23.0,14.3,434.0
Jayanagar,2025-08-02T00:00,23.3,13.8,345.0
Jayanagar,2025-08-02T01:00,22.9,13.3,271.0
Jayanagar,2025-08-02T02:00,22.2,13.0,220.0
Jayanagar,2025-08-02T03:00,20.7,12.3,197.0
Jayanagar,2025-08-02T04:00,19.5,11.8,198.0
Jayanagar,2025-08-02T05:00,21.1,12.9,220.0
Jayanagar,2025-08-02T06:00,19.7,12.7,283.0
Jayanagar,2025-08-02T07:00,19.3,12.2,368.0
Jayanagar,2025-08-02T08:00,17.2,11.3,415.0
Jayanagar,2025-08-02T09:00,17.0,10.0,386.0
Jayanagar,2025-08-02T10:00,20.7,9.7,320.0
Jayanagar,2025-08-02T11:00,24.0,10.4,274.0
Jayanagar,2025-08-02T12:00,27.2,11.5,268.0
Jayanagar,2025-08-02T13:00,31.1,13.0,282.0
Jayanagar,2025-08-02T14:00,27.1,11.2,310.0
Jayanagar,2025-08-02T15:00,31.7,13.4,357.0
Jayanagar,2025-08-02T16:00,33.6,15.0,417.0
Jayanagar,2025-08-02T17:00,31.2,15.8,469.0
Jayanagar,2025-08-02T18:00,24.9,15.0,503.0
Jayanagar,2025-08-02T19:00,23.2,16.3,528.0
Jayanagar,2025-08-02T20:00,22.4,16.8,548.0
Jayanagar,2025-08-02T21:00,19.3,14.6,574.0
Jayanagar,2025-08-02T22:00,18.0,13.6,595.0
Jayanagar,2025-08-02T23:00,19.1,14.9,583.0
Jayanagar,2025-08-03T00:00,18.0,14.1,511.0
Jayanagar,2025-08-03T01:00,15.1,12.0,406.0
Jayanagar,2025-08-03T02:00,12.7,10.4,317.0
Jayanagar,2025-08-03T03:00,10.9,9.2,254.0
Jayanagar,2025-08-03T04:00,9.6,8.3,207.0
Jayanagar,2025-08-03T05:00,5.4,5.4,195.0
Jayanagar,2025-08-03T06:00,4.1,4.1,245.0
Jayanagar,2025-08-03T07:00,5.0,4.7,331.0
Jayanagar,2025-08-03T08:00,7.3,6.5,389.0
Jayanagar,2025-08-03T09:00,9.7,7.3,386.0
Jayanagar,2025-08-03T10:00,9.3,6.7,355.0
Jayanagar,2025-08-03T11:00,10.4,7.4,337.0
Jayanagar,2025-08-03T12:00,9.4,6.7,337.0
Jayanagar,2025-08-03T13:00,10.7,7.6,349.0
Jayanagar,2025-08-03T14:00,15.3,10.8,397.0
Jayanagar,2025-08-03T15:00,17.5,13.5,528.0
Jayanagar,2025-08-03T16:00,17.9,14.0,695.0
Jayanagar,2025-08-03T17:00,26.8,18.6,775.0
Jayanagar,2025-08-03T18:00,48.7,41.1,685.0
Jayanagar,2025-08-03T19:00,61.9,54.4,508.0
Jayanagar,2025-08-03T20:00,63.8,56.0,378.0
Jayanagar,2025-08-03T21:00,40.0,34.3,357.0
Jayanagar,2025-08-03T22:00,33.3,28.1,383.0
Jayanagar,2025-08-03T23:00,31.7,25.8,395.0
Jayanagar,2025-08-04T00:00,28.6,22.5,368.0
Jayanagar,2025-08-04T01:00,22.6,17.3,329.0
Jayanagar,2025-08-04T02:00,17.9,13.6,295.0
Jayanagar,2025-08-04T03:00,15.3,11.9,267.0
Jayanagar,2025-08-04T04:00,12.9,10.4,244.0
Jayanagar,2025-08-04T05:00,11.2,9.4,247.0
Jayanagar,2025-08-04T06:00,11.4,9.8,304.0
Jayanagar,2025-08-04T07:00,11.3,9.7,387.0
Jayanagar,2025-08-04T08:00,10.5,9.2,432.0
Jayanagar,2025-08-04T09:00,9.5,7.9,399.0
Jayanagar,2025-08-04T10:00,10.0,7.9,328.0
Jayanagar,2025-08-04T11:00,11.3,8.8,277.0
Jayanagar,2025-08-04T12:00,13.5,10.3,257.0
Jayanagar,2025-08-04T13:00,16.0,12.1,258.0
Jayanagar,2025-08-04T14:00,15.3,11.6,303.0
Jayanagar,2025-08-04T15:00,16.4,12.4,439.0
Jayanagar,2025-08-04T16:00,16.6,12.3,619.0
Jayanagar,2025-08-04T17:00,25.8,20.1,728.0
Jayanagar,2025-08-04T18:00,32.8,27.4,697.0
Jayanagar,2025-08-04T19:00,49.4,44.2,594.0
Jayanagar,2025-08-04T20:00,55.8,50.9,512.0
Jayanagar,2025-08-04T21:00,48.2,43.7,491.0
Jayanagar,2025-08-04T22:00,40.7,36.2,490.0
Jayanagar,2025-08-04T23:00,38.2,34.0,479.0
Jayanagar,2025-08-05T00:00,32.8,29.0,437.0
Jayanagar,2025-08-05T01:00,28.1,24.3,384.0
Jayanagar,2025-08-05T02:00,26.2,22.6,350.0
Jayanagar,2025-08-05T03:00,21.2,17.8,348.0
Jayanagar,2025-08-05T04:00,16.4,13.7,366.0
Jayanagar,2025-08-05T05:00,26.5,24.4,396.0
Jayanagar,2025-08-05T06:00,23.2,21.3,450.0
Jayanagar,2025-08-05T07:00,19.0,17.1,517.0
Jayanagar,2025-08-05T08:00,14.8,13.2,557.0
Jayanagar,2025-08-05T09:00,13.4,12.0,546.0
Jayanagar,2025-08-05T10:00,13.6,12.1,508.0
Jayanagar,2025-08-05T11:00,14.0,11.6,472.0
Jayanagar,2025-08-05T12:00,25.6,17.9,440.0
Jayanagar,2025-08-05T13:00,29.3,19.6,409.0
Jayanagar,2025-08-05T14:00,38.9,25.4,403.0
Jayanagar,2025-08-05T15:00,35.5,23.6,440.0
Jayanagar,2025-08-05T16:00,32.6,22.4,502.0
Jayanagar,2025-08-05T17:00,18.4,14.9,556.0
Jayanagar,2025-08-05T18:00,17.1,14.2,590.0
Jayanagar,2025-08-05T19:00,15.6,13.8,617.0
Jayanagar,2025-08-05T20:00,12.5,11.8,641.0
Jayanagar,2025-08-05T21:00,8.0,7.9,680.0
Jayanagar,2025-08-05T22:00,6.6,6.5,717.0
Jayanagar,2025-08-05T23:00,5.8,5.7,706.0
Jayanagar,2025-08-06T00:00,4.9,4.8,604.0
Jayanagar,2025-08-06T01:00,4.6,4.5,455.0
Jayanagar,2025-08-06T02:00,4.5,4.5,340.0
Jayanagar,2025-08-06T03:00,4.2,4.1,292.0
Jayanagar,2025-08-06T04:00,4.1,3.9,279.0
Jayanagar,2025-08-06T05:00,3.8,3.8,289.0
Jayanagar,2025-08-06T06:00,4.4,4.3,335.0
Jayanagar,2025-08-06T07:00,3.9,3.6,404.0
Jayanagar,2025-08-06T08:00,5.0,4.7,439.0
Jayanagar,2025-08-06T09:00,4.9,4.4,406.0
Jayanagar,2025-08-06T10:00,4.9,4.4,339.0
Jayanagar,2025-08-06T11:00,5.0,4.5,290.0
Jayanagar,2025-08-06T12:00,5.0,4.5,274.0
Jayanagar,2025-08-06T13:00,5.2,4.7,276.0
Jayanagar,2025-08-06T14:00,5.1,4.6,297.0
Jayanagar,2025-08-06T15:00,5.3,4.7,343.0
Jayanagar,2025-08-06T16:00,8.3,7.8,409.0
Jayanagar,2025-08-06T17:00,7.1,7.0,483.0
Jayanagar,2025-08-06T18:00,13.4,13.3,583.0
Jayanagar,2025-08-06T19:00,13.9,13.9,692.0
Jayanagar,2025-08-06T20:00,12.2,12.2,747.0
Jayanagar,2025-08-06T21:00,11.8,11.8,708.0
Jayanagar,2025-08-06T22:00,12.6,12.6,615.0
Jayanagar,2025-08-06T23:00,13.3,13.2,524.0
Jayanagar,2025-08-07T00:00,11.3,11.3,448.0
Jayanagar,2025-08-07T01:00,10.0,9.9,373.0
Jayanagar,2025-08-07T02:00,9.1,9.0,319.0
Jayanagar,2025-08-07T03:00,8.7,8.5,289.0
Jayanagar,2025-08-07T04:00,8.9,8.7,278.0
Jayanagar,2025-08-07T05:00,9.6,9.4,297.0
Jayanagar,2025-08-07T06:00,10.6,10.4,375.0
Jayanagar,2025-08-07T07:00,9.8,9.7,482.0
Jayanagar,2025-08-07T08:00,8.4,8.3,534.0
Jayanagar,2025-08-07T09:00,7.8,7.7,475.0
Jayanagar,2025-08-07T10:00,7.5,7.3,361.0
Jayanagar,2025-08-07T11:00,8.1,7.9,277.0
Jayanagar,2025-08-07T12:00,7.7,7.5,255.0
Jayanagar,2025-08-07T13:00,7.9,7.7,262.0
Jayanagar,2025-08-07T14:00,7.5,7.2,283.0
Jayanagar,2025-08-07T15:00,7.5,7.2,281.0
Jayanagar,2025-08-07T16:00,10.4,10.1,293.0
Jayanagar,2025-08-07T17:00,3.9,3.9,409.0
Jayanagar,2025-08-07T18:00,7.8,7.5,759.0
Jayanagar,2025-08-07T19:00,10.4,10.0,1214.0
Jayanagar,2025-08-07T20:00,10.5,10.1,1479.0
Jayanagar,2025-08-07T21:00,11.4,10.9,1391.0
Jayanagar,2025-08-07T22:00,12.4,11.7,1113.0
Jayanagar,2025-08-07T23:00,12.7,11.9,838.0
Jayanagar,2025-08-08T00:00,12.8,11.8,609.0
Jayanagar,2025-08-08T01:00,13.1,12.0,383.0
Jayanagar,2025-08-08T02:00,13.2,11.8,231.0
Jayanagar,2025-08-08T03:00,13.2,11.4,179.0
Jayanagar,2025-08-08T04:00,12.9,10.6,200.0
Jayanagar,2025-08-08T05:00,6.1,6.0,286.0
Jayanagar,2025-08-08T06:00,5.8,5.6,497.0
Jayanagar,2025-08-08T07:00,6.5,6.4,773.0
Jayanagar,2025-08-08T08:00,7.7,7.7,918.0
Jayanagar,2025-08-08T09:00,7.6,7.5,807.0
Jayanagar,2025-08-08T10:00,6.9,6.7,566.0
Jayanagar,2025-08-08T11:00,7.3,7.1,380.0
Jayanagar,2025-08-08T12:00,8.2,7.9,307.0
Jayanagar,2025-08-08T13:00,9.1,8.8,289.0
Jayanagar,2025-08-08T14:00,9.3,9.0,331.0
Jayanagar,2025-08-08T15:00,10.0,9.6,485.0
Jayanagar,2025-08-08T16:00,15.6,15.0,700.0
Jayanagar,2025-08-08T17:00,15.2,14.4,830.0
Jayanagar,2025-08-08T18:00,24.1,23.3,782.0
Jayanagar,2025-08-08T19:00,37.3,36.6,649.0
Jayanagar,2025-08-08T20:00,26.5,25.8,558.0
Jayanagar,2025-08-08T21:00,18.1,17.2,581.0
Jayanagar,2025-08-08T22:00,19.7,18.5,646.0
Jayanagar,2025-08-08T23:00,23.1,21.7,665.0
Jayanagar,2025-08-09T00:00,23.4,21.8,585.0
Jayanagar,2025-08-09T01:00,20.8,19.3,458.0
Jayanagar,2025-08-09T02:00,18.2,16.8,356.0
Jayanagar,2025-08-09T03:00,16.9,15.5,291.0
Jayanagar,2025-08-09T04:00,16.2,14.7,250.0
Jayanagar,2025-08-09T05:00,18.9,16.9,262.0
Jayanagar,2025-08-09T06:00,19.2,17.3,383.0
Jayanagar,2025-08-09T07:00,16.3,14.6,557.0
Jayanagar,2025-08-09T08:00,14.9,13.5,652.0
Jayanagar,2025-08-09T09:00,8.4,7.5,583.0
Jayanagar,2025-08-09T10:00,7.9,7.2,435.0
Jayanagar,2025-08-09T11:00,7.2,6.7,321.0
Jayanagar,2025-08-09T12:00,6.8,6.2,281.0
Jayanagar,2025-08-09T13:00,6.6,5.9,275.0
Jayanagar,2025-08-09T14:00,7.3,6.4,303.0
Jayanagar,2025-08-09T15:00,8.3,7.4,383.0
Jayanagar,2025-08-09T16:00,8.3,7.4,497.0
Jayanagar,2025-08-09T17:00,18.3,14.6,585.0
Jayanagar,2025-08-09T18:00,21.1,18.2,626.0
Jayanagar,2025-08-09T19:00,22.6,19.8,641.0
Jayanagar,2025-08-09T20:00,23.3,20.6,633.0
Jayanagar,2025-08-09T21:00,21.0,18.1,595.0
Jayanagar,2025-08-09T22:00,19.8,17.3,534.0
Jayanagar,2025-08-09T23:00,19.0,16.6,472.0
Jayanagar,2025-08-10T00:00,17.3,14.9,412.0
Jayanagar,2025-08-10T01:00,15.9,13.4,351.0
Jayanagar,2025-08-10T02:00,14.7,12.2,307.0
Jayanagar,2025-08-10T03:00,13.9,11.6,280.0
Jayanagar,2025-08-10T04:00,13.2,11.4,270.0
Jayanagar,2025-08-10T05:00,12.9,10.9,294.0
Jayanagar,2025-08-10T06:00,11.6,9.5,393.0
Jayanagar,2025-08-10T07:00,12.8,9.9,526.0
Jayanagar,2025-08-10T08:00,13.2,9.4,593.0
Jayanagar,2025-08-10T09:00,15.3,9.3,528.0
Jayanagar,2025-08-10T10:00,17.3,9.6,398.0
Jayanagar,2025-08-10T11:00,16.8,9.3,297.0
Jayanagar,2025-08-10T12:00,15.4,8.8,252.0
Jayanagar,2025-08-10T13:00,14.2,8.4,237.0
Jayanagar,2025-08-10T14:00,13.3,8.1,273.0
Jayanagar,2025-08-10T15:00,12.5,8.3,398.0
Jayanagar,2025-08-10T16:00,12.0,9.6,574.0
Jayanagar,2025-08-10T17:00,18.2,14.9,704.0
Jayanagar,2025-08-10T18:00,19.6,17.1,753.0
Jayanagar,2025-08-10T19:00,18.7,16.3,756.0
Jayanagar,2025-08-10T20:00,18.4,16.2,726.0
Jayanagar,2025-08-10T21:00,17.9,15.9,652.0
Jayanagar,2025-08-10T22:00,17.6,15.4,544.0
Jayanagar,2025-08-10T23:00,16.1,14.0,442.0
Jayanagar,2025-08-11T00:00,14.2,12.2,353.0
Jayanagar,2025-08-11T01:00,13.3,11.0,270.0
Jayanagar,2025-08-11T02:00,12.9,10.2,215.0
Jayanagar,2025-08-11T03:00,12.4,9.2,200.0
Jayanagar,2025-08-11T04:00,12.4,8.7,212.0
Jayanagar,2025-08-11T05:00,13.5,10.6,240.0
Jayanagar,2025-08-11T06:00,15.8,11.6,296.0
Jayanagar,2025-08-11T07:00,18.3,12.8,368.0
Jayanagar,2025-08-11T08:00,16.9,11.3,401.0
Jayanagar,2025-08-11T09:00,16.1,10.1,353.0
Jayanagar,2025-08-11T10:00,14.5,9.1,267.0
Jayanagar,2025-08-11T11:00,13.8,9.0,221.0
Jayanagar,2025-08-11T12:00,13.0,8.7,258.0
Jayanagar,2025-08-11T13:00,12.2,8.2,334.0
Jayanagar,2025-08-11T14:00,11.6,7.7,395.0
Jayanagar,2025-08-11T15:00,11.8,7.8,416.0
Jayanagar,2025-08-11T16:00,10.3,7.9,421.0
Jayanagar,2025-08-11T17:00,16.8,14.3,428.0
Jayanagar,2025-08-11T18:00,14.4,12.9,449.0
Jayanagar,2025-08-11T19:00,13.6,12.5,470.0
Jayanagar,2025-08-11T20:00,12.5,11.4,471.0
Jayanagar,2025-08-11T21:00,11.1,10.2,435.0
Jayanagar,2025-08-11T22:00,9.7,8.8,378.0
Jayanagar,2025-08-11T23:00,8.4,7.6,323.0
Jayanagar,2025-08-12T00:00,7.4,6.6,272.0
Jayanagar,2025-08-12T01:00,6.8,6.0,223.0
Jayanagar,2025-08-12T02:00,6.3,5.5,190.0
Jayanagar,2025-08-12T03:00,5.8,5.0,177.0
Jayanagar,2025-08-12T04:00,5.6,4.7,179.0
Jayanagar,2025-08-12T05:00,4.9,4.2,199.0
Jayanagar,2025-08-12T06:00,5.7,4.8,254.0
Jayanagar,2025-08-12T07:00,7.7,6.2,327.0
Jayanagar,2025-08-12T08:00,9.5,7.7,365.0
Jayanagar,2025-08-12T09:00,10.0,7.5,333.0
Jayanagar,2025-08-12T10:00,10.7,7.3,266.0
Jayanagar,2025-08-12T11:00,12.3,7.5,223.0
Jayanagar,2025-08-12T12:00,13.6,9.0,223.0
Jayanagar,2025-08-12T13:00,13.5,8.4,245.0
Jayanagar,2025-08-12T14:00,13.3,8.6,288.0
Jayanagar,2025-08-12T15:00,13.8,9.0,368.0
Jayanagar,2025-08-12T16:00,15.3,9.6,469.0
Jayanagar,2025-08-12T17:00,17.8,15.5,536.0
Jayanagar,2025-08-12T18:00,16.9,15.1,545.0
Jayanagar,2025-08-12T19:00,14.0,12.6,520.0
Jayanagar,2025-08-12T20:00,10.7,9.7,482.0
Jayanagar,2025-08-12T21:00,8.9,8.2,433.0
Jayanagar,2025-08-12T22:00,7.6,7.1,371.0
Jayanagar,2025-08-12T23:00,6.8,6.4,312.0
Jayanagar,2025-08-13T00:00,5.3,5.1,256.0
Jayanagar,2025-08-13T01:00,4.0,3.8,202.0
Jayanagar,2025-08-13T02:00,3.6,3.2,166.0
Jayanagar,2025-08-13T03:00,3.6,3.1,148.0
Jayanagar,2025-08-13T04:00,3.2,2.8,148.0
Jayanagar,2025-08-13T05:00,4.2,3.6,181.0
Jayanagar,2025-08-13T06:00,4.2,3.7,279.0
Jayanagar,2025-08-13T07:00,5.7,5.3,410.0
Jayanagar,2025-08-13T08:00,6.5,6.2,492.0
Jayanagar,2025-08-13T09:00,6.8,6.5,480.0
Jayanagar,2025-08-13T10:00,6.1,5.8,420.0
Jayanagar,2025-08-13T11:00,5.2,4.6,365.0
Jayanagar,2025-08-13T12:00,5.2,4.0,326.0
Jayanagar,2025-08-13T13:00,5.5,4.6,292.0
Jayanagar,2025-08-13T14:00,6.5,6.0,286.0
Jayanagar,2025-08-13T15:00,6.5,6.1,334.0
Jayanagar,2025-08-13T16:00,7.1,6.8,410.0
Jayanagar,2025-08-13T17:00,8.0,7.9,460.0
Jayanagar,2025-08-13T18:00,7.9,7.7,458.0
Jayanagar,2025-08-13T19:00,7.8,7.6,429.0
Jayanagar,2025-08-13T20:00,7.4,7.2,396.0
Jayanagar,2025-08-13T21:00,6.4,6.2,366.0
Jayanagar,2025-08-13T22:00,5.8,5.6,332.0
Jayanagar,2025-08-13T23:00,5.3,5.1,297.0
Jayanagar,2025-08-14T00:00,4.5,4.3,257.0
Jayanagar,2025-08-14T01:00,3.8,3.7,217.0
Jayanagar,2025-08-14T02:00,3.3,3.1,190.0
Jayanagar,2025-08-14T03:00,2.9,2.7,181.0
Jayanagar,2025-08-14T04:00,2.7,2.5,185.0
Jayanagar,2025-08-14T05:00,3.0,2.9,204.0
Jayanagar,2025-08-14T06:00,3.6,3.4,254.0
Jayanagar,2025-08-14T07:00,4.8,4.5,318.0
Jayanagar,2025-08-14T08:00,4.9,4.7,351.0
Jayanagar,2025-08-14T09:00,4.3,4.2,319.0
Jayanagar,2025-08-14T10:00,3.4,3.4,256.0
Jayanagar,2025-08-14T11:00,2.7,2.6,211.0
Jayanagar,2025-08-14T12:00,2.6,2.4,203.0
Jayanagar,2025-08-14T13:00,3.7,3.5,214.0
Jayanagar,2025-08-14T14:00,4.6,4.1,238.0
Jayanagar,2025-08-14T15:00,4.6,3.6,286.0
Jayanagar,2025-08-14T16:00,5.5,4.2,347.0
Jayanagar,2025-08-14T17:00,6.6,6.2,383.0
Jayanagar,2025-08-14T18:00,7.5,7.3,369.0
Jayanagar,2025-08-14T19:00,8.2,7.9,329.0
Jayanagar,2025-08-14T20:00,7.4,7.0,296.0
Jayanagar,2025-08-14T21:00,7.4,7.0,285.0
Jayanagar,2025-08-14T22:00,6.7,6.3,280.0
Jayanagar,2025-08-14T23:00,5.9,5.5,269.0
Jayanagar,2025-08-15T00:00,4.8,4.4,243.0
Jayanagar,2025-08-15T01:00,3.9,3.6,210.0
Jayanagar,2025-08-15T02:00,3.5,3.1,187.0
Jayanagar,2025-08-15T03:00,3.1,2.7,175.0
Jayanagar,2025-08-15T04:00,2.9,2.6,172.0
Jayanagar,2025-08-15T05:00,2.6,2.5,189.0
Jayanagar,2025-08-15T06:00,2.8,2.7,246.0
Jayanagar,2025-08-15T07:00,4.1,3.8,322.0
Jayanagar,2025-08-15T08:00,4.4,4.1,363.0
Jayanagar,2025-08-15T09:00,4.0,3.6,332.0
Jayanagar,2025-08-15T10:00,4.3,3.4,266.0
Jayanagar,2025-08-15T11:00,4.1,3.3,216.0
Jayanagar,2025-08-15T12:00,5.5,3.5,198.0
Jayanagar,2025-08-15T13:00,7.4,4.4,198.0
Jayanagar,2025-08-15T14:00,8.5,5.8,222.0
Jayanagar,2025-08-15T15:00,8.1,6.0,297.0
Jayanagar,2025-08-15T16:00,6.6,5.5,396.0
Jayanagar,2025-08-15T17:00,8.0,6.5,452.0
Jayanagar,2025-08-15T18:00,6.3,5.9,422.0
Jayanagar,2025-08-15T19:00,6.1,5.5,348.0
Jayanagar,2025-08-15T20:00,5.8,5.1,287.0
Jayanagar,2025-08-15T21:00,5.4,4.9,262.0
Jayanagar,2025-08-15T22:00,5.1,4.6,249.0
Jayanagar,2025-08-15T23:00,4.7,4.1,233.0
Jayanagar,2025-08-16T00:00,3.9,3.3,205.0
Jayanagar,2025-08-16T01:00,4.0,2.9,174.0
Jayanagar,2025-08-16T02:00,5.8,3.3,152.0
Jayanagar,2025-08-16T03:00,6.0,3.4,138.0
Jayanagar,2025-08-16T04:00,5.5,3.2,132.0
Jayanagar,2025-08-16T05:00,3.6,2.3,148.0
Jayanagar,2025-08-16T06:00,2.8,2.2,210.0
Jayanagar,2025-08-16T07:00,4.0,3.3,295.0
Jayanagar,2025-08-16T08:00,5.6,4.6,343.0
Jayanagar,2025-08-16T09:00,6.7,4.0,317.0
Jayanagar,2025-08-16T10:00,9.5,4.9,254.0
Jayanagar,2025-08-16T11:00,10.7,5.5,210.0
Jayanagar,2025-08-16T12:00,11.8,5.7,202.0
Jayanagar,2025-08-16T13:00,11.8,5.6,214.0
Jayanagar,2025-08-16T14:00,12.3,5.3,249.0
Jayanagar,2025-08-16T15:00,13.5,6.7,332.0
Jayanagar,2025-08-16T16:00,11.1,6.3,438.0
Jayanagar,2025-08-16T17:00,14.0,8.9,504.0
Jayanagar,2025-08-16T18:00,12.4,9.3,496.0
Jayanagar,2025-08-16T19:00,10.5,8.6,447.0
Jayanagar,2025-08-16T20:00,9.4,7.7,393.0
Jayanagar,2025-08-16T21:00,7.6,6.6,340.0
Jayanagar,2025-08-16T22:00,6.2,5.6,281.0
Jayanagar,2025-08-16T23:00,5.3,4.9,231.0
Jayanagar,2025-08-17T00:00,4.2,3.9,192.0
Jayanagar,2025-08-17T01:00,3.4,3.1,161.0
Jayanagar,2025-08-17T02:00,3.6,3.0,142.0
Jayanagar,2025-08-17T03:00,4.5,3.3,131.0
